Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
2,issue_comment,226,pycqa,astroid,PCManticore,2016-01-19 01:18:57,"Why is this closed? 
",nan,nan
3,issue_comment,226,pycqa,astroid,ceridwen,2016-01-19 04:52:24,"Coverage results indicate it's no longer untested.  I'm not sure when
that happened.
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
