Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
2,issue_comment,274,idan,oauthlib,DavidMuller,2014-09-29 21:37:11,"See the following PR: https://github.com/idan/oauthlib/pull/275 
",nan,nan
3,issue_comment,274,idan,oauthlib,ib-lundgren,2014-10-01 12:58:56,"Nicely spotted and thanks for the PR :)
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
