Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
2,issue_comment,257,pycqa,astroid,PCManticore,2016-02-23 22:58:39,"@ceridwen are you planning to tackle this or can I take it if not?
",nan,nan
3,issue_comment,257,pycqa,astroid,ceridwen,2016-02-24 03:32:20,"It's not on my short list, so go ahead.
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
