Unnamed: 0,rectype,issueid,project_owner,project_name,actor,time,text,action,title
2,issue_comment,143,pycqa,astroid,pylint-bot,2015-08-25 17:45:27,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

I think this is fixed with the latest changes.
",nan,nan
3,issue_comment,143,pycqa,astroid,pylint-bot,2015-08-25 18:17:37,"_Original comment by_ **Claudiu Popa (BitBucket: [PCManticore](http://bitbucket.org/PCManticore), GitHub: @PCManticore)**:

---

Actually we do have some asspath variables left behind.
",nan,nan
4,issue_comment,143,pycqa,astroid,PCManticore,2016-02-19 16:46:29,"Closing this since I can't find any variables named asspath or similar in 2.0 (and I'm not interested in the other branches).
",nan,nan
 , , , , , , , , , 
 , , , , , , , , , 
