rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,567,nilearn,nilearn,banilo,2015-04-30 15:19:08,"Tries to fix an expression about passing on arguments etc. to other functions that appears in various contexsts.

""function argument passed to"" -> 231.000 hits on google
""function argument passed on to"" -> 120.000.000 hits on google
",start issue,Grammar fix,tri fix express pass argument etc function appear variou contexst function argument pass function argument pass
issue_closed,567,nilearn,nilearn,lesteve,2015-04-30 16:30:32,,closed issue,Grammar fix,
pull_request_title,567,nilearn,nilearn,banilo,2015-04-30 15:19:08,"Tries to fix an expression about passing on arguments etc. to other functions that appears in various contexsts.

""function argument passed to"" -> 231.000 hits on google
""function argument passed on to"" -> 120.000.000 hits on google
",c9a49758b361010fbe42f8a5a1fb786e5c1e3ce3,Grammar fix,tri fix express pass argument etc function appear variou contexst function argument pass function argument pass
issue_comment,567,nilearn,nilearn,eickenberg,2015-04-30 15:22:57,"-1000

> No results found for ""function argument passed on to"".

1) ""Passed to"" is perfectly fine (cf ""passed by reference"", ""passed by value"" also)
2) check your google search - it probably took away the quotes. If you take away the quotes you get 121e6 results. If you keep them, you get 0.
",,,1000 1 pass perfectli fine cf pass refer pass valu also 2 check googl search probabl took away quot If take away quot get 121e6 result If keep get 0
issue_comment,567,nilearn,nilearn,eickenberg,2015-04-30 15:38:27,"sorry to thwart your efforts to be top contributor to nilearn wrt lines commited measure ;)
",,,sorri thwart effort top contributor nilearn wrt line commit measur
issue_comment,567,nilearn,nilearn,lesteve,2015-04-30 16:30:32,":confused: did you read [that](https://github.com/nilearn/nilearn/pull/562/files#r29421198)? And have you looked at your commit history + diff ?

Closing this one as a pure :trollface: 
",,,confus read and look commit histori diff close one pure trollfac
issue_comment,567,nilearn,nilearn,banilo,2015-04-30 15:26:48,"> -1000

thesis! ;)

But, you are probably right. Hm...
",,,thesi but probabl right Hm
pull_request_commit,567,nilearn,nilearn,Titan-C,2015-02-05 10:07:52,Config on sphinxgallery,4349e84af4f9a2986ea8be774f1c25a48d5dd7d7,,config sphinxgalleri
pull_request_commit,567,nilearn,nilearn,Titan-C,2015-02-05 10:08:25,Remove gallery specific css,4ebd5c1899740360ca36f1955fc375ee7b69a7db,,remov galleri specif css
pull_request_commit,567,nilearn,nilearn,Titan-C,2015-02-05 12:47:07,Modify examples to be compatible with sphinx-gallery python3 syntax,0a91500bf7cec4de0967b21cd65fc8de85939587,,modifi exampl compat sphinxgalleri python3 syntax
pull_request_commit,567,nilearn,nilearn,Titan-C,2015-02-05 16:43:09,Nilearn configuration for sphinx gallery out of default,28909d9f5ff885e875011f8f4b99512728f16e7e,,nilearn configur sphinx galleri default
pull_request_commit,567,nilearn,nilearn,Titan-C,2015-02-15 12:06:16,Local sources of sphinxgallery 0.0.6,cbc16963fcc9a16461300376b5248188a710dcfd,,local sourc sphinxgalleri 006
pull_request_commit,567,nilearn,nilearn,Titan-C,2015-02-15 13:39:34,Print function for new example,8cf99569667dd1ad0881f9a9d6f24870c4a08201,,print function new exampl
pull_request_commit,567,nilearn,nilearn,Titan-C,2015-03-17 22:34:39,"Update of sphinxgallery, use shelve drop joblib",f0a0e5fb7d8986a5badbeda3b15b865f6148f9ad,,updat sphinxgalleri use shelv drop joblib
pull_request_commit,567,nilearn,nilearn,Titan-C,2015-03-17 23:34:37,"In future updates of sphinx gallery there is an update script
to download from the pypi published version. This update that
includes shelve is already beyond the current pypi version",7738de1ffd44ef63e9237eebf4b05251d127c68a,,In futur updat sphinx galleri updat script download pypi publish version thi updat includ shelv alreadi beyond current pypi version
pull_request_commit,567,nilearn,nilearn,banilo,2015-03-20 08:24:05,regressiontest for cb,a70b505c45cfef54af31e45d73257dc36d2b7541,,regressiontest cb
pull_request_commit,567,nilearn,nilearn,banilo,2015-03-20 09:40:36,coarse fix for cb,c50df5d83caa47c32e4a5dae4efbfbbfb6f864be,,coars fix cb
pull_request_commit,567,nilearn,nilearn,banilo,2015-03-20 11:52:54,cleanups,9464f5d0b3f9ee3985b19ffd197139001a573ff3,,cleanup
pull_request_commit,567,nilearn,nilearn,AlexandreAbraham,2015-03-23 13:36:53,Fix resuming problem. Increase robustness.,1a548c16e8249512557ae24c93318d500ef8ebfe,,fix resum problem increas robust
pull_request_commit,567,nilearn,nilearn,banilo,2015-03-23 15:18:03,not allow nan for vmin/max,aa0402c56f1e0a4e3d5d7a9a60e56807cecd4ffc,,allow nan vminmax
