rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,1179,nilearn,nilearn,salma1601,2016-07-10 17:55:27,"fixes #1178
",start issue,add_edges correct docstring parameters,fix 1178
issue_closed,1179,nilearn,nilearn,AlexandreAbraham,2016-07-21 08:40:19,,closed issue,add_edges correct docstring parameters,
pull_request_title,1179,nilearn,nilearn,salma1601,2016-07-10 17:55:27,"fixes #1178
",2d3bf089d27bbe8b9bfe09d1ff28aa26f5f59993,add_edges correct docstring parameters,fix 1178
pull_request_merged,1179,nilearn,nilearn,AlexandreAbraham,2016-07-21 08:40:18,add_edges correct docstring parameters,ecb89c4622e09dd0bd922c305d3affc194e1da06,Pull request merge from salma1601/nilearn:edges_docstring to nilearn/nilearn:master,addedg correct docstr paramet
issue_comment,1179,nilearn,nilearn,KamalakerDadi,2016-07-13 09:05:39,"Small comment from my side.
",,,small comment side
pull_request_commit_comment,1179,nilearn,nilearn,KamalakerDadi,2016-07-13 09:05:14,"May be we should adapt well to the same conventions as was before. You now know better what to write following from issue. :)

""The 3D map to be plotted. If it is a masked array, only the non-masked part will be plotted""
",2d3bf089d27bbe8b9bfe09d1ff28aa26f5f59993,"(None, '', u'nilearn/plotting/displays.py')",may adapt well convent you know better write follow issu the 3D map plot If mask array nonmask part plot
pull_request_commit_comment,1179,nilearn,nilearn,KamalakerDadi,2016-07-13 09:15:40,"Sorry for not being clear. I expected something like this,

""The 3D image to be plotted. If it is masked, only the non-masked part will be plotted/projected.""
",2d3bf089d27bbe8b9bfe09d1ff28aa26f5f59993,"(13, '', u'nilearn/plotting/displays.py')",sorri clear I expect someth like the 3D imag plot If mask nonmask part plottedproject
pull_request_commit_comment,1179,nilearn,nilearn,KamalakerDadi,2016-07-13 09:24:17,"Also, I will take doc to top and See link to bottom.
",2d3bf089d27bbe8b9bfe09d1ff28aa26f5f59993,"(13, '', u'nilearn/plotting/displays.py')",also I take doc top see link bottom
pull_request_commit_comment,1179,nilearn,nilearn,AlexandreAbraham,2016-07-21 08:40:01,"> Also, I will take doc to top and See link to bottom.

In all the nilearn docstrings, the link comes first.
",2d3bf089d27bbe8b9bfe09d1ff28aa26f5f59993,"(13, '', u'nilearn/plotting/displays.py')",In nilearn docstr link come first
pull_request_commit_comment,1179,nilearn,nilearn,KamalakerDadi,2016-07-21 08:41:53,"> In all the nilearn docstrings, the link comes first.

Yes, I noticed that.
",2d3bf089d27bbe8b9bfe09d1ff28aa26f5f59993,"(13, '', u'nilearn/plotting/displays.py')",ye I notic
pull_request_commit,1179,nilearn,nilearn,salma1601,2016-07-10 17:54:07,add_edges correct docstring parameters,89f67b1e74dfe23bc74b68e501cfd362f83b8417,,addedg correct docstr paramet
pull_request_commit,1179,nilearn,nilearn,salma1601,2016-07-13 09:13:01,address Kamalakar comment,2d3bf089d27bbe8b9bfe09d1ff28aa26f5f59993,,address kamalakar comment
