rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,324,nilearn,nilearn,lesteve,2014-12-18 12:35:12,"- load from/save to file
- access data and affine
- some other thing like using filename or images for _img functions, basic plotting
",start issue,Add example to show simple nilearn functionality,load fromsav file access data affin thing like use filenam imag img function basic plot
issue_closed,324,nilearn,nilearn,lesteve,2014-12-18 14:10:54,,closed issue,Add example to show simple nilearn functionality,
pull_request_title,324,nilearn,nilearn,lesteve,2014-12-18 12:35:12,"- load from/save to file
- access data and affine
- some other thing like using filename or images for _img functions, basic plotting
",4e9c00f8dda54d2fa8afe1325866182fe836140c,Add example to show simple nilearn functionality,load fromsav file access data affin thing like use filenam imag img function basic plot
pull_request_merged,324,nilearn,nilearn,lesteve,2014-12-18 14:10:54,Add example to show simple nilearn functionality,353e757fe066b7651168b25e8a2a5de45d8e5471,Pull request merge from lesteve/nilearn:add-simple-example to nilearn/nilearn:master,add exampl show simpl nilearn function
issue_comment,324,nilearn,nilearn,lesteve,2014-12-18 12:38:54,"For completeness, here are the images generated by the example:
![anat](https://cloud.githubusercontent.com/assets/1680079/5488235/27be9d7c-86bb-11e4-93ff-97406918f676.png)
![smooth_anat](https://cloud.githubusercontent.com/assets/1680079/5488234/27be13b6-86bb-11e4-9fac-12d070d70aac.png)
",,,for complet imag gener exampl anat smoothanat
issue_comment,324,nilearn,nilearn,GaelVaroquaux,2014-12-18 12:41:43,"Looks good. However, I think that this file should be in the 'manipulating images' section of the examples, not in the general examples.
",,,look good howev I think file manipul imag section exampl gener exampl
issue_comment,324,nilearn,nilearn,lesteve,2014-12-18 12:47:05,"> I think that this file should be in the 'manipulating images'

It was meant as an introductory example hence why I put it there
",,,It meant introductori exampl henc I put
issue_comment,324,nilearn,nilearn,GaelVaroquaux,2014-12-18 13:09:17,"> It was meant as an introductory example hence why I put it there

OK, I change my mind :)
",,,OK I chang mind
pull_request_commit_comment,324,nilearn,nilearn,AlexandreAbraham,2014-12-18 12:40:08,"No need to put a space here. It is added automatically with the comma.
",4e9c00f8dda54d2fa8afe1325866182fe836140c,"(None, '', u'examples/plot_nilearn_101.py')",No need put space It ad automat comma
pull_request_commit,324,nilearn,nilearn,lesteve,2014-12-18 12:25:39,"Add simple example

that shows how to:
* load from/save to file
* access data and affine
* some other simple functionalities

Remove unnecessary space",4e9c00f8dda54d2fa8afe1325866182fe836140c,,add simpl exampl show load fromsav file access data affin simpl function remov unnecessari space
