rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,898,nilearn,nilearn,GaelVaroquaux,2015-12-11 00:55:27,,start issue,Rebased version of region extraction,
issue_closed,898,nilearn,nilearn,AlexandreAbraham,2015-12-11 08:39:47,,closed issue,Rebased version of region extraction,
pull_request_title,898,nilearn,nilearn,GaelVaroquaux,2015-12-11 00:55:26,,3421a088716e4b5aaa06c3b8d34b3198ee9a5534,Rebased version of region extraction,
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-07-13 16:02:28,Added an incomplete code of AutoExtractor to show a progress,ecac0595b63c4139e70df75e0ffd5338289c2059,,ad incomplet code autoextractor show progress
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-07-19 18:17:31,"A simple threshold extractor
Voxel Ratio Extractor or Auto threshold extractor",0c809b488fb4a9a34acd0b0be914e32a6038b81d,,A simpl threshold extractor voxel ratio extractor auto threshold extractor
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-07-20 08:09:47,Remove obsolete file,a1a9b9750c7c61f8e8857727cf5fe7b2b66480f1,,remov obsolet file
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-07-22 11:54:53,Simple code for a Voxel Ratio Region Extraction,26b45754898348454979d609adf39dd4cebb1c62,,simpl code voxel ratio region extract
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-07-26 20:24:02,"Made code more simplified limiting to one class for two methods and
added documentation for upto now parameters or arguments.",20ac84c2be13eaafa561493617c21f29343d6388,,made code simplifi limit one class two method ad document upto paramet argument
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-07-29 13:01:03,"Addressed some recent comments. Making code a bit looks nicer and
meaningful documentation",e5a2ddadb79ac74a63b44f3735c0ee503626a8f0,,address recent comment make code bit look nicer meaning document
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-07-30 12:14:48,Preliminary changes committed to shift to new branch,6c01cc53a90afdcabcc8aca10e9896eb1d73de57,,preliminari chang commit shift new branch
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-08-04 11:08:59,Integrated NiftiMapsMasker with Region Extractor,1d3c3c95dfc45347faf773f5d573f87b13ae2aa3,,integr niftimapsmask region extractor
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-09-09 18:39:22,"Addressed almost all the comments and made changes to the documentation
and changed/removed the names of the conflict in class variables and return
variables",6fa81f3ca79c9055e6f29fe6be34b4f2234b9855,,address almost comment made chang document changedremov name conflict class variabl return variabl
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-09-16 15:31:38,Made code factorization and functions more usable privately,f18c662afa460974f5622144be0ae9ff6ff9f54a,,made code factor function usabl privat
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-09-18 11:23:33,"Added an example which works for 3D map
Made code factorization and adaptability to useable functions",36696defb4ee3d2ed354393a2e40bb72fa1f3510,,ad exampl work 3D map made code factor adapt useabl function
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-09-23 10:45:41,Added another example showing a canica maps region extraction,9f0d3fb8593e2861f383aa7184e7ce6e1a09997a,,ad anoth exampl show canica map region extract
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-09-24 15:03:24,Added tests and made some modifications in main class object and functions,2286e6c65d53e003568381a94db5423394dfbe08,,ad test made modif main class object function
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-09-25 15:31:51,Added new files and nilearn external dependencies,889e3c34506da01a4a05340c422be20a56dae878,,ad new file nilearn extern depend
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-10-12 13:52:48,Addressed Gael's reviews and comments,998f0293394235214de660a0444167d3bd52d2bd,,address gael review comment
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-10-12 14:12:07,Trying to fix Travis failure,47b66d6139384d21ae2ca1b4b86147a0334e6581,,tri fix travi failur
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-10-13 08:01:58,Trying to fix some failures,6289af2c478030cb0a0f9d33261eda6376ee14c3,,tri fix failur
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-10-16 12:09:00,Fixed comments made by Alex,cf26fcdc8942b4b8e16b95adcca548412663f3cc,,fix comment made alex
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-10-16 13:15:16,An example shows region extraction using Smith Atlas RSN10,902e266ad027769f462c4b08ee101f75458889f3,,An exampl show region extract use smith atla rsn10
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-10-16 14:46:50,"Changed accordingly ""thresholding_strategy"" in tests files.",b6a3156618b811dcec9e58c2e994b9d5849b985f,,chang accordingli thresholdingstrategi test file
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-10-27 10:14:16,"Fixed comments naming for the functions, removing dtype file from skimage",60ed33404dfa08afe14c9c2aaa796c2d17594a5a,,fix comment name function remov dtype file skimag
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-11-02 22:33:00,"Addresssed comments: changed design for fit and transform utilising NiftiMapsMasker.
and comments made by Alex.",0475577d6082541c0b75b1a3665c0236a922750d,,addresss comment chang design fit transform utilis niftimapsmask comment made alex
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-11-03 09:30:01,Corrected mistakes,659753b59d09c38a1462e073fa94744c50ad6ba2,,correct mistak
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-11-08 18:41:04,"Addressed comments, threshold_img, connected_regions, tests for skimage",755780e1780497b31d1e2e30a634b34800f2b137,,address comment thresholdimg connectedregion test skimag
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-11-08 20:11:33,Minor changes,bee579bc0ae87c2a6188155a31b26fd44cfea8c6,,minor chang
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-11-09 13:16:22,"Ported code check_threshold from displays to extmath
check_threshold is basically data operation function on a valid thresholds.",e719df27f0f2d39376b89c8248a732f1a85c6c3f,,port code checkthreshold display extmath checkthreshold basic data oper function valid threshold
pull_request_commit,898,nilearn,nilearn,KamalakerDadi,2015-11-09 14:22:18,"Trying to increase coverage
Adding tests files for missing lines in skimage random walker",650347858460269ac50099b7c05eb60318a1744c,,tri increas coverag ad test file miss line skimag random walker
