rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,1200,nilearn,nilearn,KamalakerDadi,2016-08-04 20:10:52,"Attempts to Fix #1166 
",start issue,[DOC] Making easibility in reading of ICBM 152 description,attempt fix 1166
pull_request_title,1200,nilearn,nilearn,KamalakerDadi,2016-08-04 20:10:52,"Attempts to Fix #1166 
",47e81c58b530576df1572d14a5b3a80db5182e36,[DOC] Making easibility in reading of ICBM 152 description,attempt fix 1166
issue_comment,1200,nilearn,nilearn,GaelVaroquaux,2016-08-05 19:53:29,"The see also addition is awesome! 

Why is the splitlines needed? 
",,,the see also addit awesom whi splitlin need
issue_comment,1200,nilearn,nilearn,GaelVaroquaux,2016-08-05 20:02:17,"> To make description a bit easy to read. Without splitlines it looks a bit occupied.

But splitlines is returning a list of strings, instead of a string, so
there is a change in type, and I don't understand why we should be
printing lists of strings instead of strings.
",,,but splitlin return list string instead string chang type I dont understand print list string instead string
issue_comment,1200,nilearn,nilearn,KamalakerDadi,2016-08-05 19:50:50,"Any opinions on this PR ?
",,,ani opinion PR
issue_comment,1200,nilearn,nilearn,KamalakerDadi,2016-08-05 19:54:44,"> Why is the splitlines needed? 

To make description a bit easy to read. Without splitlines it looks a bit occupied.
",,,To make descript bit easi read without splitlin look bit occupi
issue_comment,1200,nilearn,nilearn,KamalakerDadi,2016-08-05 20:09:51,"> But splitlines is returning a list of strings, instead of a string, so there is a change in type, and I don't understand why we should be printing lists of strings instead of strings.

Ok. I will find some other alternative.
",,,Ok I find altern
pull_request_commit,1200,nilearn,nilearn,KamalakerDadi,2016-08-04 20:04:49,[DOC] Making easibility in reading of ICBM 152 description,47e81c58b530576df1572d14a5b3a80db5182e36,,doc make easibl read icbm 152 descript
