rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,430,pycqa,astroid,rogalski,2017-05-13 12:20:48,Closes PyCQA/pylint#1388,start issue,Force enum34 1.1.3 or later,close pycqapylint1388
issue_closed,430,pycqa,astroid,rogalski,2017-05-14 06:50:31,,closed issue,Force enum34 1.1.3 or later,
pull_request_title,430,pycqa,astroid,rogalski,2017-05-13 12:20:48,Closes PyCQA/pylint#1388,5d8ce249217efe79f57eec3abbf9221e3944fa62,Force enum34 1.1.3 or later,close pycqapylint1388
pull_request_merged,430,pycqa,astroid,rogalski,2017-05-14 06:50:31,Force enum34 1.1.3 or later,56db400412fb36b5c2bbdb9ffb18b7c007f19b49,Pull request merge from rogalski/astroid:enum34_dep to PyCQA/astroid:master,forc enum34 113 later
issue_comment,430,pycqa,astroid,PCManticore,2017-05-13 13:02:29,"Woa, thanks @rogalski ! Let's merge this one",,,woa thank rogalski let merg one
issue_comment,430,pycqa,astroid,dskrvk,2017-05-14 21:27:57,When do you plan to release 1.5.3?,,,when plan releas 153
pull_request_commit,430,pycqa,astroid,rogalski,2017-05-13 12:20:37,"Force enum34 1.1.3 or later

Closes PyCQA/pylint#1388",5d8ce249217efe79f57eec3abbf9221e3944fa62,,forc enum34 113 later close pycqapylint1388
