rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,377,nilearn,nilearn,banilo,2015-01-31 14:05:16,"hopefully addresses #370
",start issue,switch examples to index/iter_img,hope address 370
issue_closed,377,nilearn,nilearn,lesteve,2015-02-02 12:56:22,,closed issue,switch examples to index/iter_img,
pull_request_title,377,nilearn,nilearn,banilo,2015-01-31 14:05:16,"hopefully addresses #370
",efd9b8fefe83645f9ed930683761715740a2aaa6,switch examples to index/iter_img,hope address 370
pull_request_merged,377,nilearn,nilearn,lesteve,2015-02-02 12:56:22,switch examples to index/iter_img,96394fe19c3e4850504f90d728480482ca0a505c,Pull request merge from banilo/nilearn:ex_indeximg to nilearn/nilearn:master,switch exampl indexiterimg
issue_comment,377,nilearn,nilearn,GaelVaroquaux,2015-02-02 13:43:04,"This is great thanks Danilo, the example now look much cleaner, and we have lost 7 lines of code (which is a good indication that this is going in the right direction).
",,,thi great thank danilo exampl look much cleaner lost 7 line code good indic go right direct
issue_comment,377,nilearn,nilearn,banilo,2015-02-02 12:48:51,"Ok, clean-up done.
",,,Ok cleanup done
pull_request_commit_comment,377,nilearn,nilearn,lesteve,2015-02-02 08:31:02,"not needed anymore
",efd9b8fefe83645f9ed930683761715740a2aaa6,"(None, '', u'examples/connectivity/plot_canica_resting_state.py')",need anymor
pull_request_commit_comment,377,nilearn,nilearn,lesteve,2015-02-02 08:32:14,"I guess this unneeded nibabel import may be in other examples, would you mind double-checking?
",efd9b8fefe83645f9ed930683761715740a2aaa6,"(None, '', u'examples/connectivity/plot_canica_resting_state.py')",I guess unneed nibabel import may exampl would mind doublecheck
pull_request_commit_comment,377,nilearn,nilearn,lesteve,2015-02-02 08:35:04,"I agree it's not super consistent but in examples, import are generally close to the code where they are needed to make in order to have an interactive session feel, where you import stuff where you realise you need them.

So maybe move this import below the `### Restrict to faces and houses` comment
",efd9b8fefe83645f9ed930683761715740a2aaa6,"(None, '', u'examples/decoding/plot_haxby_searchlight.py')",I agre super consist exampl import gener close code need make order interact session feel import stuff realis need So mayb move import comment
pull_request_commit_comment,377,nilearn,nilearn,lesteve,2015-02-02 08:36:18,"A good way to do that for example: `pyflakes examples | grep nibabel`
",efd9b8fefe83645f9ed930683761715740a2aaa6,"(None, '', u'examples/connectivity/plot_canica_resting_state.py')",A good way exampl
pull_request_commit_comment,377,nilearn,nilearn,banilo,2015-02-02 12:41:28,"Merci, je ne connaissais pas.
",efd9b8fefe83645f9ed930683761715740a2aaa6,"(None, '', u'examples/connectivity/plot_canica_resting_state.py')",merci je ne connaissai pa
pull_request_commit_comment,377,nilearn,nilearn,lesteve,2015-02-02 12:54:53,"FWIW `flake8 examples | grep nibabel` is probably better since it is going to give you PEP8 warnings as well.
",efd9b8fefe83645f9ed930683761715740a2aaa6,"(None, '', u'examples/connectivity/plot_canica_resting_state.py')",fwiw probabl better sinc go give pep8 warn well
pull_request_commit,377,nilearn,nilearn,banilo,2015-01-31 13:57:38,switched examples to index/iter_img,45dfe409dfbd666d807ed62d025cb5ebaa911a43,,switch exampl indexiterimg
pull_request_commit,377,nilearn,nilearn,banilo,2015-02-02 12:45:51,increase consistency,efd9b8fefe83645f9ed930683761715740a2aaa6,,increas consist
