rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,1311,nilearn,nilearn,GaelVaroquaux,2016-10-13 14:04:11,"Fixes #1310
",start issue,BUG: fix min value in nifti header,fix 1310
issue_closed,1311,nilearn,nilearn,AlexandreAbraham,2016-10-25 13:18:01,,closed issue,BUG: fix min value in nifti header,
pull_request_title,1311,nilearn,nilearn,GaelVaroquaux,2016-10-13 14:04:11,"Fixes #1310
",44ca8d6e0bb84dea91b9eb95a64cbec5487ae604,BUG: fix min value in nifti header,fix 1310
pull_request_merged,1311,nilearn,nilearn,AlexandreAbraham,2016-10-25 13:18:01,BUG: fix min value in nifti header,d0c8c7bd51f6fcb3abec7cab8625460d82f5a09a,Pull request merge from GaelVaroquaux/nilearn:fix_nitfi_header to nilearn/nilearn:master,bug fix min valu nifti header
issue_comment,1311,nilearn,nilearn,GaelVaroquaux,2016-10-13 14:16:20,"I guess that I needed a recreation
",,,I guess I need recreat
issue_comment,1311,nilearn,nilearn,GaelVaroquaux,2016-10-25 12:56:35,"Is this good to merge?
",,,Is good merg
issue_comment,1311,nilearn,nilearn,AlexandreAbraham,2016-10-13 14:05:29,"+1, but I would have fixed it tonight ;).
",,,1 I would fix tonight
pull_request_commit,1311,nilearn,nilearn,GaelVaroquaux,2016-10-13 14:03:26,"BUG: fix min value in nifti header

Fixes #1310",44ca8d6e0bb84dea91b9eb95a64cbec5487ae604,,bug fix min valu nifti header fix 1310
