rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,917,nilearn,nilearn,KamalakerDadi,2015-12-16 21:07:54,"- Rewrited region extraction example from canICA to Dict Learn and changed accordingly in region_extraction.rst
- Addressing few documentation issue in  doc/connectivity/resting_state_networks.rst 
",start issue, [MRG+1] Rewrite region-extraction example to dict learning instead of ICA (issue #904),rewrit region extract exampl canica dict learn chang accordingli regionextractionrst address document issu docconnectivityrestingstatenetworksrst
issue_closed,917,nilearn,nilearn,GaelVaroquaux,2016-01-17 12:34:55,,closed issue, [MRG+1] Rewrite region-extraction example to dict learning instead of ICA (issue #904),
pull_request_title,917,nilearn,nilearn,KamalakerDadi,2015-12-16 21:07:54,"- Rewrited region extraction example from canICA to Dict Learn and changed accordingly in region_extraction.rst
- Addressing few documentation issue in  doc/connectivity/resting_state_networks.rst 
",0e1c7b98730a88f63b2b4e00b64b12fa4a6eb6e0, [MRG+1] Rewrite region-extraction example to dict learning instead of ICA (issue #904),rewrit region extract exampl canica dict learn chang accordingli regionextractionrst address document issu docconnectivityrestingstatenetworksrst
pull_request_merged,917,nilearn,nilearn,GaelVaroquaux,2016-01-17 12:34:55, [MRG+1] Rewrite region-extraction example to dict learning instead of ICA (issue #904),965486dd15decdd55bbb32726c3590d6158c62c4,Pull request merge from KamalakerDadi/nilearn:example_dictlearn to nilearn/nilearn:master,mrg1 rewrit regionextract exampl dict learn instead ica issu 904
issue_comment,917,nilearn,nilearn,AlexandreAbraham,2016-01-12 11:30:01,"+1 once Gael's comments are addressed.
",,,1 gael comment address
issue_comment,917,nilearn,nilearn,KamalakerDadi,2016-01-15 17:26:45,"Can we have a final review on this ?
",,,can final review
issue_comment,917,nilearn,nilearn,GaelVaroquaux,2016-01-17 12:34:53,"This is great! Merging. Thanks
",,,thi great merg thank
issue_comment,917,nilearn,nilearn,KamalakerDadi,2016-01-12 19:24:41,"@GaelVaroquaux @AlexandreAbraham Addressed.
",,,gaelvaroquaux alexandreabraham address
pull_request_commit_comment,917,nilearn,nilearn,GaelVaroquaux,2015-12-16 22:34:08,"You should add a comment here that the example would be almost the same if the maps had been computed with an ICA.

Such a comment is Google bait: people googling for ""regions extraction ICA"" with thus find your page
",0e1c7b98730a88f63b2b4e00b64b12fa4a6eb6e0,"(None, '', u'examples/connectivity/plot_extract_regions_dictlearn_maps.py')",you add comment exampl would almost map comput ica such comment googl bait peopl googl region extract ica thu find page
