rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,861,nilearn,nilearn,KamalakerDadi,2015-11-29 15:31:04,"Trying to Fix Issue #850 

See #850 for more details.
1. Moved file `group_sparse_covariance` to `nilearn.connectome`
2. Moved test files
3. Changed doc and examples accordingly.
",start issue,Move group sparse covariance,tri fix issu 850 see 850 detail 1 move file 2 move test file 3 chang doc exampl accordingli
issue_closed,861,nilearn,nilearn,GaelVaroquaux,2015-11-29 16:26:00,,closed issue,Move group sparse covariance,
pull_request_title,861,nilearn,nilearn,KamalakerDadi,2015-11-29 15:31:04,"Trying to Fix Issue #850 

See #850 for more details.
1. Moved file `group_sparse_covariance` to `nilearn.connectome`
2. Moved test files
3. Changed doc and examples accordingly.
",78d1670f6c487e5da51fa6fcf6dd9ea1999da203,Move group sparse covariance,tri fix issu 850 see 850 detail 1 move file 2 move test file 3 chang doc exampl accordingli
pull_request_merged,861,nilearn,nilearn,GaelVaroquaux,2015-11-29 16:26:00,Move group sparse covariance,2aeaa064b8109431e2c655298d1c78967b669bdb,Pull request merge from KamalakerDadi/nilearn:move_group_sparse_covariance to nilearn/nilearn:master,move group spars covari
issue_comment,861,nilearn,nilearn,GaelVaroquaux,2015-11-29 15:36:21,"Overall this looks great, aside the small comments that I made.
",,,overal look great asid small comment I made
issue_comment,861,nilearn,nilearn,KamalakerDadi,2015-11-29 15:52:02,"Fixed @GaelVaroquaux comments
",,,fix gaelvaroquaux comment
issue_comment,861,nilearn,nilearn,GaelVaroquaux,2015-11-29 16:25:57,"LGTM. Merging. Thanks!
",,,lgtm merg thank
pull_request_commit_comment,861,nilearn,nilearn,GaelVaroquaux,2015-11-29 15:34:35,"I think that you should be able to have simply nilearn.connectome here, given that GroupSparseCovariance is imported in nilearn.connectome.**init**. Isn't it the case?
",78d1670f6c487e5da51fa6fcf6dd9ea1999da203,"(None, '', u'doc/connectivity/connectome_extraction.rst')",I think abl simpli nilearnconnectom given groupsparsecovari import nilearnconnectomeinit isnt case
pull_request_commit_comment,861,nilearn,nilearn,GaelVaroquaux,2015-11-29 15:35:02,"Same remark about nilearn.connectome without the group_sparse_covariance.
",78d1670f6c487e5da51fa6fcf6dd9ea1999da203,"(None, '', u'doc/developers/group_sparse_covariance.rst')",same remark nilearnconnectom without groupsparsecovari
pull_request_commit,861,nilearn,nilearn,KamalakerDadi,2015-11-29 13:45:01,"Moving files nilearn.group_sparse_covariance to nilearn.connectome
Initialized from nilearn.connectome
Moved test files",f366e30a5a4eec9ecf8fb7aaa1065fd7748eb698,,move file nilearngroupsparsecovari nilearnconnectom initi nilearnconnectom move test file
pull_request_commit,861,nilearn,nilearn,KamalakerDadi,2015-11-29 15:27:42,Changed in doc and examples accordingly,e712546cda07c7ed567dbcc5684fccd7df091066,,chang doc exampl accordingli
pull_request_commit,861,nilearn,nilearn,KamalakerDadi,2015-11-29 15:50:27,Addressed comments to change import module,78d1670f6c487e5da51fa6fcf6dd9ea1999da203,,address comment chang import modul
