rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,258,nilearn,nilearn,GaelVaroquaux,2014-10-08 14:15:44,"Minor modification to enable not specifying an affine

@lesteve : please review. This is useful for PR #219 
",start issue,Affine can be None for fvwm='fast',minor modif enabl specifi affin lestev pleas review thi use PR 219
issue_closed,258,nilearn,nilearn,lesteve,2014-10-08 15:52:49,,closed issue,Affine can be None for fvwm='fast',
pull_request_title,258,nilearn,nilearn,GaelVaroquaux,2014-10-08 14:15:44,"Minor modification to enable not specifying an affine

@lesteve : please review. This is useful for PR #219 
",2d1a80d6434d9229c9bef9291beb8fda284a9400,Affine can be None for fvwm='fast',minor modif enabl specifi affin lestev pleas review thi use PR 219
pull_request_merged,258,nilearn,nilearn,lesteve,2014-10-08 15:52:49,Affine can be None for fvwm='fast',6f1cbff7ad8b7981557bb02fb9f0fd8262338ec9,Pull request merge from GaelVaroquaux/nilearn:misc_fast_smooth_array to nilearn/nilearn:master,affin none fvwmfast
pull_request_commit,258,nilearn,nilearn,GaelVaroquaux,2014-10-08 14:14:05,"affine can be None for fvwm='fast'

Minor modification to enable not specifying an affine",12fba0f89f7a3dd6a97d09ba1564202851845889,,affin none fvwmfast minor modif enabl specifi affin
pull_request_commit,258,nilearn,nilearn,GaelVaroquaux,2014-10-08 15:30:38,DOC: document that we are not using affine for fwhm='fast',2d1a80d6434d9229c9bef9291beb8fda284a9400,,doc document use affin fwhmfast
pull_request_commit_comment,258,nilearn,nilearn,lesteve,2014-10-08 14:30:35,"LGTM. Do we want to add a note in the doc that affine is not used when fwhm=='fast' and that in this case affine=None can be passed in?
",12fba0f89f7a3dd6a97d09ba1564202851845889,"(None, None, None)",lgtm Do want add note doc affin use fwhmfast case affinenon pass
pull_request_commit_comment,258,nilearn,nilearn,AlexandreAbraham,2014-10-08 14:38:46,"Why not adapting the weight if the image is anistotropic? I guess it wouldn't make a big difference...
",12fba0f89f7a3dd6a97d09ba1564202851845889,"(None, None, None)",whi adapt weight imag anistotrop I guess wouldnt make big differ
pull_request_commit_comment,258,nilearn,nilearn,GaelVaroquaux,2014-10-08 15:29:14,"> Why not adapting the weight if the image is anistotropic? I guess it wouldn't
> make a big difference...

I'd say that this would be a TODO.
",12fba0f89f7a3dd6a97d09ba1564202851845889,"(None, None, None)",Id say would todo
