rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,123,nilearn,nilearn,AlexandreAbraham,2013-11-05 09:17:41,"Stimuli of Haxby dataset are now available. Should we fetch them ? integrate them in an example ?
",start issue,[Enhancement] Haxby stimuli,stimuli haxbi dataset avail should fetch integr exampl
issue_closed,123,nilearn,nilearn,GaelVaroquaux,2014-01-31 10:04:39,,closed issue,[Enhancement] Haxby stimuli,
issue_comment,123,nilearn,nilearn,agramfort,2013-11-05 10:54:43,"is it big?
",,,big
issue_comment,123,nilearn,nilearn,agramfort,2013-11-05 11:39:53,"it's small. Sounds good to me;
",,,small sound good
issue_comment,123,nilearn,nilearn,GaelVaroquaux,2013-11-05 11:53:25,"> it's small. Sounds good to me;

We should. A keyword argument is good. This sounds like a candidate for
testing encoding models. @eickenberg might be interested.
",,,We A keyword argument good thi sound like candid test encod model eickenberg might interest
issue_comment,123,nilearn,nilearn,GaelVaroquaux,2013-11-05 12:53:12,"> No, this is purely informative. The orginal sequence of presentation of
> the pictures is unknown. We know which category of picture is presented
> but not the exact picture.

OK. Not as good, but still useful for pretty slides in presentations.
",,,OK not good still use pretti slide present
issue_comment,123,nilearn,nilearn,GaelVaroquaux,2014-01-31 10:04:39,"This has been done. Closing.
",,,thi done close
issue_comment,123,nilearn,nilearn,eickenberg,2013-11-05 15:28:12,"Yeah as far as I know this dataset is good for ""decoding"". But knowing what the stimuli look like can never harm
",,,yeah far I know dataset good decod but know stimuli look like never harm
issue_comment,123,nilearn,nilearn,AlexandreAbraham,2013-11-05 11:38:41,"10 Mo. We can fetch them on demand with a kwarg (fetch_stimuli=True ?).
",,,10 Mo We fetch demand kwarg fetchstimulitru
issue_comment,123,nilearn,nilearn,AlexandreAbraham,2013-11-05 12:51:06,"No, this is purely informative. The orginal sequence of presentation of the pictures is unknown. We know which category of picture is presented but not the exact picture.
",,,No pure inform the orgin sequenc present pictur unknown We know categori pictur present exact pictur
