rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,989,nilearn,nilearn,KamalakerDadi,2016-02-14 14:43:24,"- Added function `fetch_cobre_niak`, documentation, tests, reference

This function downloads current version of datasets  from download link as posted in Issue #915 

Still to add: `whatsnew` and any comments or improvements.
",start issue,[MRG+1] Datasets: Downloader for COBRE data,ad function document test refer thi function download current version dataset download link post issu 915 still add comment improv
issue_closed,989,nilearn,nilearn,AlexandreAbraham,2016-02-17 09:02:01,,closed issue,[MRG+1] Datasets: Downloader for COBRE data,
pull_request_title,989,nilearn,nilearn,KamalakerDadi,2016-02-14 14:43:24,"- Added function `fetch_cobre_niak`, documentation, tests, reference

This function downloads current version of datasets  from download link as posted in Issue #915 

Still to add: `whatsnew` and any comments or improvements.
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,[MRG+1] Datasets: Downloader for COBRE data,ad function document test refer thi function download current version dataset download link post issu 915 still add comment improv
pull_request_merged,989,nilearn,nilearn,AlexandreAbraham,2016-02-17 09:02:01,[MRG+1] Datasets: Downloader for COBRE data,32fa3e6e39ec90ca329d48789bce5b9398c8652c,Pull request merge from KamalakerDadi/nilearn:cobre_downloader to nilearn/nilearn:master,mrg1 dataset download cobr data
issue_comment,989,nilearn,nilearn,GaelVaroquaux,2016-02-14 17:06:01,"Maybe the function should be called ""fetch_cobre"", and we'll later add an
option to decide between different preprocessing (niak or otherwise).
",,,mayb function call fetchcobr well later add option decid differ preprocess niak otherwis
issue_comment,989,nilearn,nilearn,KamalakerDadi,2016-02-16 10:10:23,"Can somebody review this PR ? As we need this for Brain Hack. Thanks
",,,can somebodi review PR As need brain hack thank
issue_comment,989,nilearn,nilearn,aabadie,2016-02-16 10:48:25,"LGTM +1, The failing test on travis is not related to your PR (#986 was entered for this). Once CircleCI is done, we can merge this.
",,,lgtm 1 the fail test travi relat PR 986 enter onc circleci done merg
issue_comment,989,nilearn,nilearn,GaelVaroquaux,2016-02-17 06:41:32,"LGTM. :+1: for merge
",,,lgtm 1 merg
pull_request_commit_comment,989,nilearn,nilearn,aabadie,2016-02-14 15:42:57,"This line and the one above don't work on python 3, you should use `decode()` in `i` because it's a byte string :

``` python
func_filenames = [('fmri_' + i.decode().strip(' ""\'') 
```
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",thi line one dont work python 3 use byte string
pull_request_commit_comment,989,nilearn,nilearn,KamalakerDadi,2016-02-14 15:59:19,"Thanks. I thought its `encode()`. Is it not ?
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",thank I thought Is
pull_request_commit_comment,989,nilearn,nilearn,KamalakerDadi,2016-02-14 16:00:42,"Could you point me any documentation to find this difference ? If you have any ?
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",could point document find differ If
pull_request_commit_comment,989,nilearn,nilearn,aabadie,2016-02-14 16:10:49,"I'm not sure it will work work with `encode()`. `np.recfromcsv` returns an array with `numpy._bytes`. Those only have a `decode()` method.
You can see in the code another place with the same trick : https://github.com/nilearn/nilearn/blob/master/nilearn/datasets/func.py#L1155
where `pheno` contains the result of `np.recfromcsv`.
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",Im sure work work return array those method you see code anoth place trick contain result
pull_request_commit_comment,989,nilearn,nilearn,AlexandreAbraham,2016-02-16 13:16:47,"I thought that we had a version without scrubbing?
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(72, '', u'nilearn/datasets/description/cobre.rst')",I thought version without scrub
pull_request_commit_comment,989,nilearn,nilearn,AlexandreAbraham,2016-02-16 13:18:21,"The individual files are available, why do we rely on an aggregation of them?
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",the individu file avail reli aggreg
pull_request_commit_comment,989,nilearn,nilearn,AlexandreAbraham,2016-02-16 13:19:03,"Isn't that a bit dangerous for reproducibility?
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",isnt bit danger reproduc
pull_request_commit_comment,989,nilearn,nilearn,AlexandreAbraham,2016-02-16 13:20:03,"`mat` files cannot be processed by nilearn. Should we load them or add some code to process them automatically (can be another PR).
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(97, '', u'nilearn/datasets/func.py')",file cannot process nilearn should load add code process automat anoth PR
pull_request_commit_comment,989,nilearn,nilearn,KamalakerDadi,2016-02-16 13:27:25,"Yes, but as Pierre said in the issue that it will take time and we decided to proceed with this version. 
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(72, '', u'nilearn/datasets/description/cobre.rst')",ye pierr said issu take time decid proceed version
pull_request_commit_comment,989,nilearn,nilearn,KamalakerDadi,2016-02-16 13:28:07,"I didn't get your comment. I thought you understand the situation to download each individual file.
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",I didnt get comment I thought understand situat download individu file
pull_request_commit_comment,989,nilearn,nilearn,KamalakerDadi,2016-02-16 13:29:50,"which one `random_state=0` ?
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",one
pull_request_commit_comment,989,nilearn,nilearn,AlexandreAbraham,2016-02-16 13:44:46,"OK!
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(72, '', u'nilearn/datasets/description/cobre.rst')",OK
pull_request_commit_comment,989,nilearn,nilearn,AlexandreAbraham,2016-02-16 13:46:35,"Well, Gaël said in the issue that a 1 hour download was too much. Plus it does not make sense to return 10 subjects by default if you force downloading the whole dataset. But nevermind, let's move on.
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",well gaël said issu 1 hour download much plu make sens return 10 subject default forc download whole dataset but nevermind let move
pull_request_commit_comment,989,nilearn,nilearn,AlexandreAbraham,2016-02-16 13:48:02,"`random_state=0` may give different results depending on the machine used. If subjects are splitted controls/schizophrenic, maybe we should just take the first `n_subjects/2` controls and the first `n_subject/2` schizos?
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",may give differ result depend machin use If subject split controlsschizophren mayb take first control first schizo
pull_request_commit_comment,989,nilearn,nilearn,KamalakerDadi,2016-02-16 17:00:40,"> Should we load them or add some code to process them automatically (can be another PR).

I will keep it open to matlab users for example. I don't think we need to load them.
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(97, '', u'nilearn/datasets/func.py')",I keep open matlab user exampl I dont think need load
pull_request_commit_comment,989,nilearn,nilearn,KamalakerDadi,2016-02-17 06:38:27,"Done. Can you see it is Ok ?
",cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,"(None, '', u'nilearn/datasets/func.py')",done can see Ok
pull_request_commit,989,nilearn,nilearn,KamalakerDadi,2016-02-14 14:37:25,"Datasets: Downloader for COBRE data
- Added function, documentation, tests, reference",b2431ce513791fc94021397d6f126405ecdb9047,,dataset download cobr data ad function document test refer
pull_request_commit,989,nilearn,nilearn,KamalakerDadi,2016-02-16 09:36:15,Fixing travis py35 failures and name chnaged to fetch_cobre,57839e26fd4cd1d9245963e45fdc477fac6c6ab1,,fix travi py35 failur name chnage fetchcobr
pull_request_commit,989,nilearn,nilearn,KamalakerDadi,2016-02-16 09:58:32,Fixing python 35 compatibility failures,4bede95e7881470c59a0abfc76a7c885bdbcdfb7,,fix python 35 compat failur
pull_request_commit,989,nilearn,nilearn,KamalakerDadi,2016-02-16 21:57:37,Datasets structure link and comments,a9f9c5e31b8e55098e980f2e3fbfd80a43fabfc1,,dataset structur link comment
pull_request_commit,989,nilearn,nilearn,KamalakerDadi,2016-02-16 22:15:04,Fixing python 35 failure,cc4dd733a9a7ea24f7004f2f1228abcdf338f5c2,,fix python 35 failur
