rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,794,nilearn,nilearn,KamalakerDadi,2015-10-14 12:40:06,"Should fix #784 
",start issue,[MRG] Addressed comments remained for check proper cut_coords in plot_stat_map,should fix 784
issue_closed,794,nilearn,nilearn,lesteve,2015-10-22 11:24:33,,closed issue,[MRG] Addressed comments remained for check proper cut_coords in plot_stat_map,
pull_request_title,794,nilearn,nilearn,KamalakerDadi,2015-10-14 12:40:06,"Should fix #784 
",9b517fc192e5321018befc2936d8bcd4a4746c7c,[MRG] Addressed comments remained for check proper cut_coords in plot_stat_map,should fix 784
pull_request_merged,794,nilearn,nilearn,lesteve,2015-10-22 11:24:33,[MRG] Addressed comments remained for check proper cut_coords in plot_stat_map,ec654f9ade24f7e32da54db40a72ee33f0725e5d,Pull request merge from KamalakerDadi/nilearn:fix_check_proper_cut_coords to nilearn/nilearn:master,mrg address comment remain check proper cutcoord plotstatmap
issue_comment,794,nilearn,nilearn,bthirion,2015-10-14 20:57:44,"Lgtm overall.
",,,lgtm overal
issue_comment,794,nilearn,nilearn,lesteve,2015-10-22 11:24:37,"Merging thanks..
",,,merg thank
pull_request_commit_comment,794,nilearn,nilearn,lesteve,2015-10-14 13:17:53,"a strictly positive integer
",9b517fc192e5321018befc2936d8bcd4a4746c7c,"(None, '', u'nilearn/plotting/find_cuts.py')",strictli posit integ
pull_request_commit_comment,794,nilearn,nilearn,lesteve,2015-10-14 13:19:37,"Use `round(n_cuts) < 1.` for clarity
",9b517fc192e5321018befc2936d8bcd4a4746c7c,"(None, '', u'nilearn/plotting/find_cuts.py')",use clariti
pull_request_commit_comment,794,nilearn,nilearn,bthirion,2015-10-14 20:59:38,"Not related to this pr, but for n_cuts I would take a default value of,say, 5. 12 is huge.
",9b517fc192e5321018befc2936d8bcd4a4746c7c,"(19, '', u'nilearn/plotting/find_cuts.py')",not relat pr ncut I would take default valu ofsay 5 12 huge
pull_request_commit_comment,794,nilearn,nilearn,GaelVaroquaux,2015-10-14 21:00:58,"> but for n_cuts I would take a default value of,say, 5. 12 is huge.

+1. And I don't mind breaking backward compat at this stage of the
package.
",9b517fc192e5321018befc2936d8bcd4a4746c7c,"(19, '', u'nilearn/plotting/find_cuts.py')",1 and I dont mind break backward compat stage packag
pull_request_commit_comment,794,nilearn,nilearn,KamalakerDadi,2015-10-14 21:06:32,"Ok. So, I change the default to 5 
",9b517fc192e5321018befc2936d8bcd4a4746c7c,"(19, '', u'nilearn/plotting/find_cuts.py')",Ok So I chang default 5
