rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,675,nilearn,nilearn,dohmatob,2015-07-15 11:40:42,"See comments on issue #658 
",start issue,Minor issues,see comment issu 658
issue_closed,675,nilearn,nilearn,lesteve,2015-07-15 11:52:15,,closed issue,Minor issues,
pull_request_title,675,nilearn,nilearn,dohmatob,2015-07-15 11:40:42,"See comments on issue #658 
",151ff24f25198d9aece2a387d16f745f10c216df,Minor issues,see comment issu 658
issue_comment,675,nilearn,nilearn,lesteve,2015-07-15 11:52:15,"Closing as most changes pertain to sphinx-gallery. Also the fault tolerance for the examples is debatable ...
",,,close chang pertain sphinxgalleri also fault toler exampl debat
pull_request_commit,675,nilearn,nilearn,dohmatob,2015-07-15 09:15:19,Inserted full-stops at end of docstring one-liners,4d17bb7b873aaa5b57e77b01d651da90abd856fc,,insert fullstop end docstr onelin
pull_request_commit,675,nilearn,nilearn,dohmatob,2015-07-15 09:15:37,fixups,a8c5575bd6b631fe19a89d4d25326100b7121d06,,fixup
pull_request_commit,675,nilearn,nilearn,dohmatob,2015-07-15 09:18:12,more punctuation,a88b0e2abe15164eb7f971a04788a44cb9fb2678,,punctuat
pull_request_commit,675,nilearn,nilearn,dohmatob,2015-07-15 09:54:49,pep8 + fix for issue #671,ec1d31eafa79571dbb6806373213f012966a4eb1,,pep8 fix issu 671
pull_request_commit,675,nilearn,nilearn,dohmatob,2015-07-15 11:39:09,fixups,151ff24f25198d9aece2a387d16f745f10c216df,,fixup
