rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,426,nilearn,nilearn,banilo,2015-02-13 13:04:48,"tries to fix #425 
",start issue,refactor nifti masker family,tri fix 425
issue_closed,426,nilearn,nilearn,AlexandreAbraham,2015-02-16 13:07:47,,closed issue,refactor nifti masker family,
pull_request_title,426,nilearn,nilearn,banilo,2015-02-13 13:04:48,"tries to fix #425 
",89d8624fdcc77b4473cfcee8047da847587e144f,refactor nifti masker family,tri fix 425
pull_request_merged,426,nilearn,nilearn,AlexandreAbraham,2015-02-16 13:07:47,refactor nifti masker family,a5814638e7656ed0f7ddeab20524a4cee203d8b8,Pull request merge from banilo/nilearn:refac_maskers to nilearn/nilearn:master,refactor nifti masker famili
issue_comment,426,nilearn,nilearn,banilo,2015-02-16 12:37:06,"rebased!
",,,rebas
pull_request_commit_comment,426,nilearn,nilearn,AlexandreAbraham,2015-02-13 13:07:14,"Duplicated code.
",89d8624fdcc77b4473cfcee8047da847587e144f,"(22, '', u'nilearn/input_data/nifti_labels_masker.py')",duplic code
pull_request_commit_comment,426,nilearn,nilearn,banilo,2015-02-13 13:08:03,"I know, there is a similar situation with a helper function in the tests. What's your suggestion to handle this?
",89d8624fdcc77b4473cfcee8047da847587e144f,"(22, '', u'nilearn/input_data/nifti_labels_masker.py')",I know similar situat helper function test what suggest handl
pull_request_commit_comment,426,nilearn,nilearn,AlexandreAbraham,2015-02-13 13:15:05,"My suggestion is: not duplicating the code.

What we can do is to let it pass in this PR. Given that it's a 5 line private function, it's not a big matter. Afterward, I suggest that we take all the little tricks that we use to have a nice display and put them somewhere in _utils.
",89d8624fdcc77b4473cfcee8047da847587e144f,"(22, '', u'nilearn/input_data/nifti_labels_masker.py')",My suggest duplic code what let pass PR given 5 line privat function big matter afterward I suggest take littl trick use nice display put somewher util
pull_request_commit,426,nilearn,nilearn,banilo,2015-02-13 12:58:35,refactor nifti masker family,395ad3d42e58fe9ea8fc82b61ad5eca6f5db7efa,,refactor nifti masker famili
pull_request_commit,426,nilearn,nilearn,banilo,2015-02-16 12:35:04,rebase + absolut imports,89d8624fdcc77b4473cfcee8047da847587e144f,,rebas absolut import
