rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,905,nilearn,nilearn,arthurmensch,2015-12-13 20:38:26,"Fixing image link to dictionary learning examples.

Would be great to provide a developer section describing shortly the generated doc tree, especially for sphinx gallery, I guess we all loose time on this :)
",start issue,FIX: doc link to examples,fix imag link dictionari learn exampl would great provid develop section describ shortli gener doc tree especi sphinx galleri I guess loos time
issue_closed,905,nilearn,nilearn,AlexandreAbraham,2015-12-18 10:06:17,,closed issue,FIX: doc link to examples,
pull_request_title,905,nilearn,nilearn,arthurmensch,2015-12-13 20:38:26,"Fixing image link to dictionary learning examples.

Would be great to provide a developer section describing shortly the generated doc tree, especially for sphinx gallery, I guess we all loose time on this :)
",d74c269b9618f12234ece97ff60d8b233d9cb7db,FIX: doc link to examples,fix imag link dictionari learn exampl would great provid develop section describ shortli gener doc tree especi sphinx galleri I guess loos time
pull_request_merged,905,nilearn,nilearn,AlexandreAbraham,2015-12-18 10:06:17,FIX: doc link to examples,88f7d8bdc4defb9c40aece688575b3767faf8126,Pull request merge from arthurmensch/nilearn:docfix_dl to nilearn/nilearn:master,fix doc link exampl
issue_comment,905,nilearn,nilearn,AlexandreAbraham,2015-12-13 22:06:49,"Why hasn't it be catched by CircleCI?
",,,whi hasnt catch circleci
issue_comment,905,nilearn,nilearn,AlexandreAbraham,2015-12-18 10:06:14,"Appveyor failure is a timeout. Doc in CircleCI looks good. Merging, thanks!
",,,appveyor failur timeout doc circleci look good merg thank
issue_comment,905,nilearn,nilearn,arthurmensch,2015-12-18 09:51:57,"ping @GaelVaroquaux Appveyor is failing on this by I reckon we should merge it
",,,ping gaelvaroquaux appveyor fail I reckon merg
issue_comment,905,nilearn,nilearn,mrahim,2015-12-13 23:34:56,"make linkcheck can be useful but has some false positives ...
",,,make linkcheck use fals posit
pull_request_commit,905,nilearn,nilearn,arthurmensch,2015-12-13 20:36:52,FIX: doc link to examples,d74c269b9618f12234ece97ff60d8b233d9cb7db,,fix doc link exampl
