rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,66,nilearn,nilearn,pgervais,2013-05-30 08:09:23,"Some modifications have been made in the user guide structure. A new part has been added (now part 2), which describes in detail the usage of NiftiMasker, NiftiLabelsMasker and NiftiMapsMasker. Part of it have been moved from the former part 5.

Comments welcome.
",start issue,WIP: Masker documentation,some modif made user guid structur A new part ad part 2 describ detail usag niftimask niftilabelsmask niftimapsmask part move former part 5 comment welcom
issue_closed,66,nilearn,nilearn,pgervais,2013-05-31 14:37:11,,closed issue,WIP: Masker documentation,
pull_request_title,66,nilearn,nilearn,pgervais,2013-05-30 08:09:23,"Some modifications have been made in the user guide structure. A new part has been added (now part 2), which describes in detail the usage of NiftiMasker, NiftiLabelsMasker and NiftiMapsMasker. Part of it have been moved from the former part 5.

Comments welcome.
",5cf1e556141355a0aed91d763c964f917c1c4f55,WIP: Masker documentation,some modif made user guid structur A new part ad part 2 describ detail usag niftimask niftilabelsmask niftimapsmask part move former part 5 comment welcom
pull_request_merged,66,nilearn,nilearn,pgervais,2013-05-31 14:37:11,WIP: Masker documentation,fed0de5fc1a276b808bdd45c9d350c44ffe858dd,Pull request merge from pgervais/nilearn:masker_doc to nilearn/nilearn:master,wip masker document
issue_comment,66,nilearn,nilearn,GaelVaroquaux,2013-05-30 09:47:19,"In 3.1, there should be a subsection about non custom things (i.e. using the NiftiMasker as a black box, giving it filenames, using the MultiNiftiMasker when you have several subjects) before custom things :)
",,,In 31 subsect non custom thing ie use niftimask black box give filenam use multiniftimask sever subject custom thing
issue_comment,66,nilearn,nilearn,GaelVaroquaux,2013-05-31 12:44:35,"Actually, could you rather create a directory 'decoding' and put a
searchlight.py file in there. If we add more methods, having a single
file will not scale.
",,,actual could rather creat directori decod put searchlightpi file If add method singl file scale
issue_comment,66,nilearn,nilearn,pgervais,2013-05-30 11:13:09,"The non-custom things description is currently in part 2. I didn't repeat it. 
",,,the noncustom thing descript current part 2 I didnt repeat
issue_comment,66,nilearn,nilearn,pgervais,2013-05-31 11:56:14,"One more big incompatible change: the ""searchlight"" module was renamed to ""decoding"", which is supposed to contain in the long run every decoding algorithm implemented in nisl. This in turn may change in the future, but this is a step in the right direction.
",,,one big incompat chang searchlight modul renam decod suppos contain long run everi decod algorithm implement nisl thi turn may chang futur step right direct
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-28 08:30:55,"Changed default in NiftiMasker

Changed ""standardize"" keyword argument from False to True.",67e45731cb3165fdd5925ea6733b4aceeeed8e76,,chang default niftimask chang standard keyword argument fals true
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-28 08:31:54,"Created ""extracting data"" section.

Moved description of NiftiMasker from section ""fMRI data manipulation""
to the new section. Adapted the text as well.",b58d8c38eede8141fc0c6af9c6ac0846db21cbc2,,creat extract data section move descript niftimask section fmri data manipul new section adapt text well
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-28 11:27:26,Written some doc on Nifti(Maps|Labels)Masker,d0f4fb124c7c39f91e34f8048c2d29b5fa51ad75,,written doc niftimapslabelsmask
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-28 12:32:41,Fixed docstrings in resampling.py,89ba439b0a681502e27723736739dcd827277e39,,fix docstr resamplingpi
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-30 08:33:37,Remove spurious non-breakable spaces.,b3ed688f786a2e013536423737ce68fc1cc6d911,,remov spuriou nonbreak space
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-30 15:15:44,"Completed list of functions in classes.rst

Also added some links, removed broken ones.",d63ba57e4ef80f3239ee70f0bc33d64fd90f1f93,,complet list function classesrst also ad link remov broken one
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-30 15:59:31,Added a lot of links in extraction_data.rst,625013507d9d4ac136e2e732198b1bf819445c70,,ad lot link extractiondatarst
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-30 16:27:28,"Added links to examples, reformulated.",1e79e6c6ba50a719606235c41c8cfe99690a7404,,ad link exampl reformul
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-31 11:30:29,"Renamed searchlight.py to decoding.py

This is the first step toward a module dedicated to decoding algorithms.",b03d7906397f7fa833291310b01939afbe3818e0,,renam searchlightpi decodingpi thi first step toward modul dedic decod algorithm
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-31 11:44:45,Added decoding module to documentation.,b960ed70dd9874e56228797c082ea5940865029f,,ad decod modul document
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-31 13:23:54,Corrected some Sphinx compilation errors,2178b5759298cbbb6cf25f033614d18d6ee02175,,correct sphinx compil error
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-31 13:28:48,"Created directory ""decoding""",e612f898ba730a25fb051a75f2915f5f45003bee,,creat directori decod
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-31 13:35:05,Moved searchlight tests in decoding/tests,7e0090cee0b8a2a8fd4b7b1d5f1c64d20f770a3a,,move searchlight test decodingtest
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-31 13:42:48,Added a comment in plot_simulated_data.py,3905dfb0386b9c5a6a68942aa46e9025150ec26c,,ad comment plotsimulateddatapi
pull_request_commit,66,nilearn,nilearn,pgervais,2013-05-31 14:02:47,"Fixed examples

Some examples were broken after changing the default value for ""standardize""
in NiftiMasker class.",5cf1e556141355a0aed91d763c964f917c1c4f55,,fix exampl some exampl broken chang default valu standard niftimask class
pull_request_commit_comment,66,nilearn,nilearn,AlexandreAbraham,2013-05-31 13:47:26,"This breaks the examples who use mean_epi as background.
",67e45731cb3165fdd5925ea6733b4aceeeed8e76,"(5, 109, u'nisl/io/nifti_masker.py')",thi break exampl use meanepi background
pull_request_commit_comment,66,nilearn,nilearn,pgervais,2013-05-31 13:53:51,"Fixing it...
",67e45731cb3165fdd5925ea6733b4aceeeed8e76,"(5, 109, u'nisl/io/nifti_masker.py')",fix
