rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,21,aio-libs,aioredis,jettify,2014-07-03 20:55:14,"Another pack of commands
",start issue,hash commands,anoth pack command
issue_closed,21,aio-libs,aioredis,popravich,2014-07-04 06:24:08,,closed issue,hash commands,
pull_request_title,21,aio-libs,aioredis,jettify,2014-07-03 20:55:14,"Another pack of commands
",ef8fce70137aa6a429bb5119ffa91b93cdb8f473,hash commands,anoth pack command
pull_request_merged,21,aio-libs,aioredis,popravich,2014-07-04 06:24:08,hash commands,b8bded108cfaa60b334e20536474a52d87edcadf,Pull request merge from jettify/aioredis:feature-hash to aio-libs/aioredis:master,hash command
issue_comment,21,aio-libs,aioredis,popravich,2014-07-04 06:24:15,"Thanks
",,,thank
pull_request_commit,21,aio-libs,aioredis,jettify,2014-07-03 20:40:00,hash commands,ef8fce70137aa6a429bb5119ffa91b93cdb8f473,,hash command
