rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,76,idan,oauthlib,ib-lundgren,2012-11-16 19:20:12,"Not sure if Travis supports Python 3 yet, if it does we should add that to our config.
",start issue,Travis & Python 3,not sure travi support python 3 yet add config
issue_closed,76,idan,oauthlib,ib-lundgren,2013-02-18 19:39:00,,closed issue,Travis & Python 3,
issue_comment,76,idan,oauthlib,lepture,2012-11-22 05:37:53,"yes. it does.
",,,ye
issue_comment,76,idan,oauthlib,sigmavirus24,2012-11-22 05:41:34,"It supports 3.1 and 3.2 afaik. No response from them on 3.3 yet.
",,,It support 31 32 afaik No respons 33 yet
issue_comment,76,idan,oauthlib,ib-lundgren,2013-02-18 18:36:09,"Travis does not support 3.1, 3.2 and 3.3 should work when we find a way to exclude the installation of unittest2 for python 3 envs.
",,,travi support 31 32 33 work find way exclud instal unittest2 python 3 env
issue_comment,76,idan,oauthlib,sigmavirus24,2013-02-18 18:40:42,"@ib-lundgren you're correct that they stopped supporting 3.1 and now only support 3.2 and 3.3. If you want I can write something for you that will manage the dependencies based on python version, but you'll have to use `python setup.py install` for the install command, not `pip install -r requirements.txt`. 
",,,iblundgren your correct stop support 31 support 32 33 If want I write someth manag depend base python version youll use instal command
issue_comment,76,idan,oauthlib,ondrowan,2013-02-18 18:47:45,"I started to (really) slowly implement oauthlib to Django and this is setup i'm using for testing: https://github.com/ondrowan/django-oauthlib/blob/master/.travis.yml. It should solve unittest2 issues.
",,,I start realli slowli implement oauthlib django setup im use test It solv unittest2 issu
issue_comment,76,idan,oauthlib,ib-lundgren,2013-02-18 18:48:20,"We are using pip + crate.io currently as setup.py has been flaky with PyCrypto (falls back on a ftp that quite often is unavailable if I remember correctly). 
",,,We use pip crateio current setuppi flaki pycrypto fall back ftp quit often unavail I rememb correctli
issue_comment,76,idan,oauthlib,ib-lundgren,2013-02-18 18:49:38,"Hrm, using tox might very well work. Will reduce duplication of dependency spec slightly too =)
",,,hrm use tox might well work will reduc duplic depend spec slightli
issue_comment,76,idan,oauthlib,ib-lundgren,2013-02-18 19:39:00,"Updated to use tox, only failed a few times... Removed 3.1 from tox.ini, will continue to test it locally but don't think it's a major issue not having everything go through it.
",,,updat use tox fail time remov 31 toxini continu test local dont think major issu everyth go
