rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,2,aio-libs,aioredis,popravich,2014-05-26 07:43:33,"for case when `hiredis` is not available
",start issue,implement pure-python fallback redis response parser,case avail
issue_closed,2,aio-libs,aioredis,popravich,2015-03-05 09:04:35,,closed issue,implement pure-python fallback redis response parser,
issue_comment,2,aio-libs,aioredis,asvetlov,2014-05-28 18:57:49,"Sounds good for me, but for you that means extra code and tests.
Do you really want to implement the feature very soon?
I guess to postpone one to the future.
At least you can make translation of hiredis events into aioredis ones and do not implement pure python parser.
",,,sound good mean extra code test Do realli want implement featur soon I guess postpon one futur At least make translat hiredi event aioredi one implement pure python parser
issue_comment,2,aio-libs,aioredis,popravich,2015-03-05 09:04:35,"Won't do. hiredis is much faster. It would sound more reasonable to improve hiredis parser.
",,,wont hiredi much faster It would sound reason improv hiredi parser
issue_comment,2,aio-libs,aioredis,kernel0,2015-03-05 12:43:15,"because hiredis package does not support windows, windows user can't use aioredis. Is there workaround?
",,,hiredi packag support window window user cant use aioredi Is workaround
issue_comment,2,aio-libs,aioredis,popravich,2015-03-05 14:16:48,"hmm...
",,,hmm
issue_comment,2,aio-libs,aioredis,popravich,2015-03-05 14:17:08,"ok. I'll consider this
",,,ok ill consid
issue_comment,2,aio-libs,aioredis,kernel0,2015-03-05 15:57:18,"thank you! :+1: 
",,,thank 1
