rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,919,nilearn,nilearn,lesteve,2015-12-17 14:18:44,"The main goal is to be able to generate nilearn doc with python 3.

Fix #888.
",start issue,[MRG] Update numpydoc sphinxext,the main goal abl gener nilearn doc python 3 fix 888
issue_closed,919,nilearn,nilearn,lesteve,2016-01-04 10:44:29,,closed issue,[MRG] Update numpydoc sphinxext,
pull_request_title,919,nilearn,nilearn,lesteve,2015-12-17 14:18:44,"The main goal is to be able to generate nilearn doc with python 3.

Fix #888.
",12c7dc85f3a2633c49a572a73082402d9145b5b9,[MRG] Update numpydoc sphinxext,the main goal abl gener nilearn doc python 3 fix 888
pull_request_merged,919,nilearn,nilearn,lesteve,2016-01-04 10:44:29,[MRG] Update numpydoc sphinxext,986cd313d527d5ab90467f489b4fad1c4bbc41d1,Pull request merge from lesteve/nilearn:update-numpydoc-sphinxext to nilearn/nilearn:master,mrg updat numpydoc sphinxext
issue_comment,919,nilearn,nilearn,AlexandreAbraham,2015-12-18 13:15:37,"I don't get most of this PR but the generated doc looks fine so +1.
",,,I dont get PR gener doc look fine 1
pull_request_commit_comment,919,nilearn,nilearn,lesteve,2015-12-17 14:20:34,"This is the slightly magical bit of this PR. I am not sure what that does but it does remove warnings created by some interaction between numpydoc and autosummary. I checked and the reference documentation still looks fine.
",12c7dc85f3a2633c49a572a73082402d9145b5b9,"(17, '', u'doc/conf.py')",thi slightli magic bit PR I sure remov warn creat interact numpydoc autosummari I check refer document still look fine
pull_request_commit,919,nilearn,nilearn,lesteve,2015-12-17 10:13:16,Update numpydoc to 0.5,b27db85e33fd51aee95795c22c716429598fc2ee,,updat numpydoc 05
pull_request_commit,919,nilearn,nilearn,lesteve,2015-12-17 14:07:07,Remove warnings due to interation between autosummary and numpydoc,12c7dc85f3a2633c49a572a73082402d9145b5b9,,remov warn due inter autosummari numpydoc
