rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,649,nilearn,nilearn,GaelVaroquaux,2015-07-13 14:53:21,"We were implicitely relying on the top level stack level being an
anonymous module. This wasn't the case in the debian build environment,
that relies on ""python -m nose""

Cc @hanke : this should fix build under Debian.
",start issue,"BUG: fix failure in ""python -m nose""",We implicit reli top level stack level anonym modul thi wasnt case debian build environ reli python nose Cc hank fix build debian
issue_closed,649,nilearn,nilearn,GaelVaroquaux,2015-07-13 16:23:18,,closed issue,"BUG: fix failure in ""python -m nose""",
pull_request_title,649,nilearn,nilearn,GaelVaroquaux,2015-07-13 14:53:21,"We were implicitely relying on the top level stack level being an
anonymous module. This wasn't the case in the debian build environment,
that relies on ""python -m nose""

Cc @hanke : this should fix build under Debian.
",baa10063ec632e78750e1f288e8384cc3db28f82,"BUG: fix failure in ""python -m nose""",We implicit reli top level stack level anonym modul thi wasnt case debian build environ reli python nose Cc hank fix build debian
pull_request_merged,649,nilearn,nilearn,GaelVaroquaux,2015-07-13 16:23:18,"BUG: fix failure in ""python -m nose""",8b51d96fcfa9bc142ac17d9e8a863b95a13ed9a2,Pull request merge from GaelVaroquaux/nilearn:fix_debian_meta_failure to nilearn/nilearn:master,bug fix failur python nose
issue_comment,649,nilearn,nilearn,mih,2015-07-13 15:26:35,"@GaelVaroquaux Works!
",,,gaelvaroquaux work
issue_comment,649,nilearn,nilearn,GaelVaroquaux,2015-07-13 16:23:11,"Thanks. Merging.
",,,thank merg
issue_comment,649,nilearn,nilearn,AlexandreAbraham,2015-07-13 15:36:27,"LGTM
",,,lgtm
issue_comment,649,nilearn,nilearn,AlexandreAbraham,2015-07-13 15:37:29,"Remark: I think that this case was not handled because this function is meant to be called from situations where there is a BaseEstimator in the stack.
",,,remark I think case handl function meant call situat baseestim stack
pull_request_commit,649,nilearn,nilearn,GaelVaroquaux,2015-07-13 14:51:24,"BUG: fix failure in ""python -m nose""

We were implicitely relying on the top level stack level being an
anonymous module. This wasn't the case in the debian build environment,
that relies on ""python -m nose""",baa10063ec632e78750e1f288e8384cc3db28f82,,bug fix failur python nose We implicit reli top level stack level anonym modul thi wasnt case debian build environ reli python nose
