rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,72,aio-libs,aioredis,kernel0,2015-07-28 02:20:07,"fix about #71 
",start issue,pool _fill_free fix (fixes #71),fix 71
issue_closed,72,aio-libs,aioredis,kernel0,2015-07-29 06:40:31,,closed issue,pool _fill_free fix (fixes #71),
pull_request_title,72,aio-libs,aioredis,kernel0,2015-07-28 02:20:07,"fix about #71 
",d4bce0fb458ce589aa99ab2b21540fb96d0fb11e,pool _fill_free fix (fixes #71),fix 71
issue_comment,72,aio-libs,aioredis,popravich,2015-07-29 06:22:28,"Hi, @kernel0,
Thanks for PR.
I know about this problem for a while but had no time to fix it properly.
Regarding the fix, it should be a bit more complex:
you solved the problem of stucking `_pool.put` call but not the problem of creating and closing multiple connections to Redis.
The better way to fix it is to use some locking mechanism to prevent `_pool` queue overflow.
",,,Hi kernel0 thank PR I know problem time fix properli regard fix bit complex solv problem stuck call problem creat close multipl connect redi the better way fix use lock mechan prevent queue overflow
issue_comment,72,aio-libs,aioredis,kernel0,2015-07-29 06:40:25,"Thanks for your review!! I'll think about the better way.
For now, I'll close this PR. 
",,,thank review ill think better way for ill close PR
issue_comment,72,aio-libs,aioredis,asvetlov,2015-07-29 10:15:58,"@kernel0 please take a look on `aiopg` pool for inspiration: https://github.com/aio-libs/aiopg/blob/master/aiopg/pool.py
",,,kernel0 pleas take look pool inspir
issue_comment,72,aio-libs,aioredis,kernel0,2015-07-31 08:12:52,"@asvetlov thank you!
",,,asvetlov thank
pull_request_commit,72,aio-libs,aioredis,kernel0,2015-07-28 02:18:13,pool _fill_free fix (fixes #71),883cd6e7c36bd3a083180f646388d1b123586855,,pool fillfre fix fix 71
pull_request_commit,72,aio-libs,aioredis,kernel0,2015-07-29 04:02:25,add unit test for explaining the fix,d4bce0fb458ce589aa99ab2b21540fb96d0fb11e,,add unit test explain fix
