rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,551,nilearn,nilearn,AlexandreAbraham,2015-04-20 07:26:07,"Just a complement to Gael's PR #543.
",start issue,Add warning message when detrending 3D signal,just complement gael PR 543
issue_closed,551,nilearn,nilearn,lesteve,2015-04-20 08:24:45,,closed issue,Add warning message when detrending 3D signal,
pull_request_title,551,nilearn,nilearn,AlexandreAbraham,2015-04-20 07:26:07,"Just a complement to Gael's PR #543.
",b91acfe59efff0ef4f5f2d6b3e07a9c6f3ad3134,Add warning message when detrending 3D signal,just complement gael PR 543
pull_request_merged,551,nilearn,nilearn,lesteve,2015-04-20 08:24:45,Add warning message when detrending 3D signal,a009590a563a68374a3b4a20b20dc6899c39c4c6,Pull request merge from AlexandreAbraham/nilearn:warning_detrend to nilearn/nilearn:master,add warn messag detrend 3D signal
issue_comment,551,nilearn,nilearn,GaelVaroquaux,2015-04-20 08:31:07,"Thanks Alex! I needed to do that. It was on my TODO list :$
",,,thank alex I need It todo list
issue_comment,551,nilearn,nilearn,lesteve,2015-04-20 08:24:43,"Looks good thanks
",,,look good thank
issue_comment,551,nilearn,nilearn,AlexandreAbraham,2015-04-20 08:33:28,"I needed something easy for my Monday morning nilearn PR :P
",,,I need someth easi monday morn nilearn PR P
pull_request_commit,551,nilearn,nilearn,AlexandreAbraham,2015-04-20 07:23:02,Add warning message when detreending 3D signal,b91acfe59efff0ef4f5f2d6b3e07a9c6f3ad3134,,add warn messag detreend 3D signal
