rectype,sha,ins_del_count,issueid,actor,date,text,similarity
pull_request_commit_comment,NA,NA,186,bthirion,2014-04-13 17:11:19,"maybe masked_pvals instead of  p_ma
",0.47117840937521505
issue_comment,NA,NA,186,agramfort,2014-04-21 13:31:49,"really nice !
",0.4663723412496089
 , , , , , , , 
 , , , , , , , 
pull_request_commit,fe22c16cc0646fdf85ebf5934728e55a0f535083,91,186,VirgileFritsch,2014-04-24 12:24:07,Oasis: ANOVA + SVR in examples instead of permuted OLS.,NA
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:53:46,"Moved.
",0.7805836451455305
pull_request_commit_comment,NA,NA,186,AlexandreAbraham,2014-04-23 21:35:52,"Is this really needed? Can't we just take 1 subject?
",0.6751031930718003
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:53:37,"Done.
",0.6501944922233054
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:53:40,"Done.
",0.6501944922233054
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:54:25,"Ok. So will do the change.
",0.6491948427932429
issue_comment,NA,NA,186,bthirion,2014-04-13 17:28:20,"Minor fixes, then  I'm OK for merge.
",0.6437599537339728
issue_comment,NA,NA,186,dohmatob,2014-04-11 16:17:30,"Yep, and your reaction time was something less than 4 seconds. Impressive! Thanks
",0.6341905050131049
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:46:45,"Corrected.
",0.5962054160770835
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:45:27,"Has been changed in accordance.
",0.591467104635099
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:42:30,"Good point! Addressed.
",0.5798033870672196
issue_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:55:00,"> @AlexandreAbraham I am in trouble with testing the downloader: it needs the .csv file to be actually downloaded. I saw that your ADHD downloader has the same requirement but I could not reproduce the correct settings in my own tests. Could you help me debugging this? Thanks!

ping @AlexandreAbraham ? :)
",0.5677984607064578
pull_request_commit_comment,NA,NA,186,AlexandreAbraham,2014-04-23 15:35:56,"Unless you reset the mock between the 2 calls to fetch_oasis_vbm, this should be 4 (csv, data_agreement, dartel, non-dartel).
",0.5638307320785505
issue_comment,NA,NA,186,agramfort,2014-04-11 16:06:51,"I am curious can you share an image?
",0.5633436860311335
pull_request_commit_comment,NA,NA,186,GaelVaroquaux,2014-04-21 13:06:50,"Maybe if n_subjects > 403 you should  raise a warning here?
",0.5405912772737596
pull_request_commit_comment,NA,NA,186,AlexandreAbraham,2014-04-23 17:14:55,"Your test is wrong here. dartel = 403, non_dartel = 415.
",0.5373560053191886
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-24 08:39:52,"We can do this or we can use the `mean_img` function that has recently been merged.
",0.5274777578306064
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-24 11:51:40,"Correction: it has not been merged yet ;)
",0.5162512443663547
 , , , , , , , 
 , , , , , , , 
pull_request_commit,28f312fde883e1b43ca4ece006cd770948ad0407,68,186,VirgileFritsch,2014-04-24 16:57:42,Oasis: example vbm data (ANOVA + SVR vs mass univariate).,NA
issue_comment,NA,NA,186,VirgileFritsch,2014-04-24 13:05:51,"> What kind of prediction scores are you getting?

roughly 70%
",0.7899856032049763
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:53:46,"Moved.
",0.7856637246575433
issue_comment,NA,NA,186,dohmatob,2014-04-11 16:17:30,"Yep, and your reaction time was something less than 4 seconds. Impressive! Thanks
",0.6891859579587969
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:45:27,"Has been changed in accordance.
",0.6786045954208147
pull_request_commit_comment,NA,NA,186,AlexandreAbraham,2014-04-23 21:35:52,"Is this really needed? Can't we just take 1 subject?
",0.6704011055743869
issue_comment,NA,NA,186,bthirion,2014-04-13 17:28:20,"Minor fixes, then  I'm OK for merge.
",0.6571821198311331
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:53:37,"Done.
",0.6508428864363296
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:53:40,"Done.
",0.6508428864363296
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:46:45,"Corrected.
",0.6461185625932899
issue_comment,NA,NA,186,VirgileFritsch,2014-04-24 15:08:18,"Here you are: https://github.com/nilearn/nilearn/pull/186#issuecomment-41275789
",0.6406650904284248
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:54:25,"Ok. So will do the change.
",0.6389252387326334
issue_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:55:00,"> @AlexandreAbraham I am in trouble with testing the downloader: it needs the .csv file to be actually downloaded. I saw that your ADHD downloader has the same requirement but I could not reproduce the correct settings in my own tests. Could you help me debugging this? Thanks!

ping @AlexandreAbraham ? :)
",0.6302155413467059
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 09:42:30,"Good point! Addressed.
",0.6269320330981114
issue_comment,NA,NA,186,VirgileFritsch,2014-04-24 13:08:09,"Smoothing at 5 voxels FWHM...

![plot_oasis_vbm_anova_svm_smoothed_fwhm5](http://drive.google.com/uc?export=view&id=0B1PlLN9y48T0VDZTWUo2WHdXMkE)

(prediction score drops to 62%)
",0.6259211545258131
pull_request_commit_comment,NA,NA,186,GaelVaroquaux,2014-04-21 13:06:50,"Maybe if n_subjects > 403 you should  raise a warning here?
",0.605857573731968
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-23 15:22:10,"Ok, thanks, let's ""git checkout ."" this.
",0.5872018565970905
pull_request_commit_comment,NA,NA,186,AlexandreAbraham,2014-04-23 15:35:56,"Unless you reset the mock between the 2 calls to fetch_oasis_vbm, this should be 4 (csv, data_agreement, dartel, non-dartel).
",0.584242957626615
pull_request_commit_comment,NA,NA,186,AlexandreAbraham,2014-04-23 17:14:55,"Your test is wrong here. dartel = 403, non_dartel = 415.
",0.5553629175629684
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-24 11:51:40,"Correction: it has not been merged yet ;)
",0.553699578365483
issue_comment,NA,NA,186,GaelVaroquaux,2014-04-11 16:16:41,"You closed by mistake, @dohmatob  :)
",0.5527535851620805
issue_comment,NA,NA,186,agramfort,2014-04-11 16:06:51,"I am curious can you share an image?
",0.5521260943965269
pull_request_commit_comment,NA,NA,186,VirgileFritsch,2014-04-24 08:39:52,"We can do this or we can use the `mean_img` function that has recently been merged.
",0.5352268247478825
 , , , , , , , 
 , , , , , , , 
